year,township,WLN,method,clitellata_hirudinida
2017,burnsville,B-1,DN,0
2017,burnsville,B-1,BT1,2
2017,burnsville,B-1,BT2,0
2017,burnsville,B-1,BT3,0
2017,rosemount,R-21,DN,1
2017,rosemount,R-21,BT1,1
2017,rosemount,R-21,BT2,0
2017,rosemount,R-21,BT3,0
2017,west_st_paul,WSP-6,DN,0
2017,west_st_paul,WSP-6,BT1,0
2017,west_st_paul,WSP-6,BT2,0
2017,west_st_paul,WSP-6,BT3,0
2017,south_st_paul,SSP-1,DN,2
2017,south_st_paul,SSP-1,BT1,0
2017,south_st_paul,SSP-1,BT2,0
2017,south_st_paul,SSP-1,BT3,0
2017,eagan,E-18,DN,2
2017,eagan,E-18,BT1,3
2017,eagan,E-18,BT2,0
2017,eagan,E-18,BT3,0
2017,eagan,E-42,DN,1
2017,eagan,E-42,BT1,0
2017,eagan,E-42,BT2,0
2017,eagan,E-42,BT3,0
2018,eagan,DC-9,DN,1
2018,eagan,DC-9,BT1,0
2018,eagan,DC-9,BT2,0
2018,eagan,DC-9,BT3,0
2018,west_st_paul,WSP-4,DN,3
2018,west_st_paul,WSP-4,BT1,3
2018,west_st_paul,WSP-4,BT2,0
2018,west_st_paul,WSP-4,BT3,0
2018,burnsville,B-17,DN,5
2018,burnsville,B-17,BT1,1
2018,burnsville,B-17,BT2,0
2018,burnsville,B-17,BT3,0
2018,burnsville,B-1,DN,12
2018,burnsville,B-1,BT1,3
2018,burnsville,B-1,BT2,0
2018,burnsville,B-1,BT3,0
2018,eagan,DC-8,DN,1
2018,eagan,DC-8,BT1,2
2018,eagan,DC-8,BT2,0
2018,eagan,DC-8,BT3,0
2018,eagan,E-31,DN,0
2018,eagan,E-31,BT1,0
2018,eagan,E-31,BT2,0
2018,eagan,E-31,BT3,0
2018,eagan,E-9,DN,0
2018,eagan,E-9,BT1,0
2018,eagan,E-9,BT2,0
2018,eagan,E-9,BT3,0
2018,mendota_heights,MH-2,DN,1
2018,mendota_heights,MH-2,BT1,0
2018,mendota_heights,MH-2,BT2,0
2018,mendota_heights,MH-2,BT3,0
2018,rosemount,R-2,DN,2
2018,rosemount,R-2,BT1,2
2018,rosemount,R-2,BT2,0
2018,rosemount,R-2,BT3,0
2018,greenvale,NCR-1,DN,0
2018,greenvale,NCR-1,BT1,1
2018,greenvale,NCR-1,BT2,0
2018,greenvale,NCR-1,BT3,1
2018,greenvale,NCR-2,DN,0
2018,greenvale,NCR-2,BT1,2
2018,greenvale,NCR-2,BT2,1
2018,greenvale,NCR-2,BT3,1
2018,hastings,H-56,DN,0
2018,hastings,H-56,BT1,0
2018,hastings,H-56,BT2,0
2018,hastings,H-56,BT3,0
2018,hastings,H-4,DN,0
2018,hastings,H-4,BT1,0
2018,hastings,H-4,BT2,0
2018,hastings,H-4,BT3,0
2018,burnsville,B-3,DN,0
2018,burnsville,B-3,BT1,0
2018,burnsville,B-3,BT2,0
2018,burnsville,B-3,BT3,0
2018,burnsville,B-2,DN,10
2018,burnsville,B-2,BT1,5
2018,burnsville,B-2,BT2,0
2018,burnsville,B-2,BT3,0
2018,eagan,DC-5,DN,3
2018,eagan,DC-5,BT1,10
2018,eagan,DC-5,BT2,0
2018,eagan,DC-5,BT3,0
2018,south_st_paul,SSP-1,DN,0
2018,south_st_paul,SSP-1,BT1,1
2018,south_st_paul,SSP-1,BT2,0
2018,south_st_paul,SSP-1,BT3,0
2018,south_st_paul,SSP-3,DN,2
2018,south_st_paul,SSP-3,BT1,1
2018,south_st_paul,SSP-3,BT2,0
2018,south_st_paul,SSP-3,BT3,0
2018,eagan,DC-12,DN,1
2018,eagan,DC-12,BT1,1
2018,eagan,DC-12,BT2,0
2018,eagan,DC-12,BT3,0
2018,rosemount,R-26,DN,1
2018,rosemount,R-26,BT1,0
2018,rosemount,R-26,BT2,0
2018,rosemount,R-26,BT3,0
2018,eagan,DC-4,DN,0
2018,eagan,DC-4,BT1,0
2018,eagan,DC-4,BT2,0
2018,eagan,DC-4,BT3,0
2018,lakeville,L-7,DN,0
2018,lakeville,L-7,BT1,0
2018,lakeville,L-7,BT2,0
2018,lakeville,L-7,BT3,0
2018,lakeville,L-8,DN,0
2018,lakeville,L-8,BT1,0
2018,lakeville,L-8,BT2,0
2018,lakeville,L-8,BT3,0
2018,rosemount,R-1,DN,0
2018,rosemount,R-1,BT1,0
2018,rosemount,R-1,BT2,0
2018,rosemount,R-1,BT3,0
2018,apple_valley,AV-18,DN,3
2018,apple_valley,AV-18,BT1,1
2018,apple_valley,AV-18,BT2,2
2018,apple_valley,AV-18,BT3,1
2018,apple_valley,AV-7,DN,1
2018,apple_valley,AV-7,BT1,1
2018,apple_valley,AV-7,BT2,0
2018,apple_valley,AV-7,BT3,0
2018,eagan,DC-2,DN,15
2018,eagan,DC-2,BT1,7
2018,eagan,DC-2,BT2,0
2018,eagan,DC-2,BT3,0
2018,hastings,H-6,DN,0
2018,hastings,H-6,BT1,0
2018,hastings,H-6,BT2,0
2018,hastings,H-6,BT3,0
2018,hastings,H-57,DN,0
2018,hastings,H-57,BT1,0
2018,hastings,H-57,BT2,0
2018,hastings,H-57,BT3,0
2018,apple_valley,AV-1,DN,2
2018,apple_valley,AV-1,BT1,0
2018,apple_valley,AV-1,BT2,0
2018,apple_valley,AV-1,BT3,0
2018,greenvale,NCR-2,DN,2
2018,greenvale,NCR-2,BT1,2
2018,greenvale,NCR-2,BT2,0
2018,greenvale,NCR-2,BT3,0
2018,farmington,F-3,DN,0
2018,farmington,F-3,BT1,0
2018,farmington,F-3,BT2,0
2018,farmington,F-3,BT3,0
2018,farmington,F-9,DN,0
2018,farmington,F-9,BT1,0
2018,farmington,F-9,BT2,0
2018,farmington,F-9,BT3,0
2018,farmington,F-7,DN,0
2018,farmington,F-7,BT1,0
2018,farmington,F-7,BT2,0
2018,farmington,F-7,BT3,0
2018,west_st_paul,WSP-3,DN,3
2018,west_st_paul,WSP-3,BT1,2
2018,west_st_paul,WSP-3,BT2,0
2018,west_st_paul,WSP-3,BT3,0
2018,eagan,E-43,DN,0
2018,eagan,E-43,BT1,0
2018,eagan,E-43,BT2,0
2018,eagan,E-43,BT3,0
2018,eagan,DC-2,DN,0
2018,eagan,DC-2,BT1,2
2018,eagan,DC-2,BT2,0
2018,eagan,DC-2,BT3,0
2018,eagan,DC-LP,DN,0
2018,eagan,DC-LP,BT1,2
2018,eagan,DC-LP,BT2,0
2018,eagan,DC-LP,BT3,0
2018,rosemount,R-1,DN,1
2018,rosemount,R-1,BT1,2
2018,rosemount,R-1,BT2,0
2018,rosemount,R-1,BT3,0
2018,west_st_paul,WSP-6,DN,0
2018,west_st_paul,WSP-6,BT1,2
2018,west_st_paul,WSP-6,BT2,0
2018,west_st_paul,WSP-6,BT3,0
2018,mendota_heights,MH-2,DN,0
2018,mendota_heights,MH-2,BT1,0
2018,mendota_heights,MH-2,BT2,0
2018,mendota_heights,MH-2,BT3,0
2018,apple_valley,AV-20,DN,3
2018,apple_valley,AV-20,BT1,2
2018,apple_valley,AV-20,BT2,0
2018,apple_valley,AV-20,BT3,0
2018,eagan,DC-3,DN,2
2018,eagan,DC-3,BT1,1
2018,eagan,DC-3,BT2,0
2018,eagan,DC-3,BT3,0
2018,burnsville,B-1,DN,0
2018,burnsville,B-1,BT1,0
2018,burnsville,B-1,BT2,0
2018,burnsville,B-1,BT3,0
2018,hastings,H-6,DN,0
2018,hastings,H-6,BT1,0
2018,hastings,H-6,BT2,0
2018,hastings,H-6,BT3,0
2018,farmington,F-7,DN,0
2018,farmington,F-7,BT1,0
2018,farmington,F-7,BT2,0
2018,farmington,F-7,BT3,0
2018,apple_valley,AV-1,DN,0
2018,apple_valley,AV-1,BT1,1
2018,apple_valley,AV-1,BT2,0
2018,apple_valley,AV-1,BT3,0
2018,mendota_heights,MH-19,DN,3
2018,mendota_heights,MH-19,BT1,1
2018,mendota_heights,MH-19,BT2,0
2018,mendota_heights,MH-19,BT3,0
2018,lakeville,L-8,DN,1
2018,lakeville,L-8,BT1,0
2018,lakeville,L-8,BT2,0
2018,lakeville,L-8,BT3,0
2018,west_st_paul,WSP-5,DN,3
2018,west_st_paul,WSP-5,BT1,2
2018,west_st_paul,WSP-5,BT2,0
2018,west_st_paul,WSP-5,BT3,0
2018,eagan,DC-11,DN,1
2018,eagan,DC-11,BT1,4
2018,eagan,DC-11,BT2,0
2018,eagan,DC-11,BT3,0
2018,south_st_paul,SSP-1,DN,0
2018,south_st_paul,SSP-1,BT1,0
2018,south_st_paul,SSP-1,BT2,0
2018,south_st_paul,SSP-1,BT3,0
